Image_Name,Caption
image_262.jpg,F/31/5’10” 178cm [154lbs/70kg>150lb/68kg] (2 Months) Comparison pics after Pull Day. Top December 2023. Bottom today.
image_263.jpg,F/25/5’2” [136lbs<141lbs=5 lbs gained] 8 month difference going to the gym
image_264.jpg,F/28/5’7” [270->190=80 lbs down] Tried on some new clothes this weekend and couldn’t believe my side profile 😄
image_265.jpg,"F/38/5'10"" [209 > 158=51lbs] Weight Loss Progress. I couldn't see the difference until now"
image_266.jpg,"F/44/5ft10 [168kg > 94kg = 74kg] First post, still a way to go!"
image_267.jpg,F/25/5'2 [139lb>119lb =20lb] My relationship with carbs.
image_268.jpg,F/27/5’6” [170>180 = 10lbs] (1 Year) Started lifting in October!
image_269.jpg,M/33/5’10 [225 lbs-185 lbs=40 lbs] in about a year!
image_270.jpg,M/29/5’11” [415lbs > 344lbs = 71lbs] getting back to my old me
image_271.jpg,F/23/5’8” [156 < 161 = 5 lbs] I don’t know who else to celebrate my glute gains with. Thanks for the motivation everyone
image_272.jpg,F/38/5'7[330>227=103lbs]-18 month update
image_273.jpg,F/31/5’5” [84kgs > 63kgs=-21kgs] (9 months) My progress over nine months
image_274.jpg,M/21/6’0” [247 > 204 = 43lbs] Weight Loss Progress
image_275.jpg,F/33/5'1 [169lbs > 158lbs = 11lbs] lost fat and now body recomping
image_276.jpg,M/34/5’8”[340lbs>270lbs=70lbs weightloss] my first weight loss journey and loving it❤️
image_277.jpg,"F/30/5'7"" [250 > 214 = 36 lbs] (10 months) Will need new scrubs soon"
image_278.jpg,M/20/5’11 [164lbs > 185lbs] 2 years and 10 month’s progress
image_279.jpg,F/30/5’4 [193 >173=20 lbs] I’ve been focusing on my core and loving the results.
image_280.jpg,"F/31/5'7"" [240 lbs > 171 lbs = 69 lbs] Took me 3 years + 1 month to hit this milestone lol"
image_281.jpg,F/21/5’9 [245lbs > 198lbs = 47lbs] about 1 1/2 years:)
image_282.jpg,F/31/150cm [73kg > 61.5kg = 11.5kg Lost] (29 months)
image_283.jpg,F/18/5'4 [165lbs>155lbs=10lbs] face gains 😎
image_284.jpg,"M/20/5'8"" [278lbs > 175bs = 103lbs]Weight loss"
image_285.jpg,M/18/180 [78kgs>82] been almost 10months between these 2pics
image_286.jpg,"F/30/5'7"" [299Ibs > 218Ibs = 88Ibs] (12 months) hard yards)"
image_287.jpg,M/45/5’9 [229 > 182] 1 year Ozempic + CrossFit
image_288.jpg,"F/28/5'8"" [248lbs > 221lbs = 28lbs] Weight loss progress"
image_289.jpg,"F/36/5’5” [100lbs<128lbs] 15 years. A story of gain, then loss, then gains with lifting + ongoing recomp"
image_290.jpg,M/29/5’11” [365lbs > 197lbs = 168lbs] Weight Loss Progress
image_291.jpg,F/23/5’9 [260lbs>178lbs= -82lbs] (3 years) body recomp!!!
image_292.jpg,F/24/5’5” [200 > 158 = 42lbs] (15 months)
image_293.jpg,M/29/6'2 [114kg>89.4kg or 55 ish pounds] weightloss in 5 months
image_294.jpg,F/33/5'9 [164 > 153] - 7lbs or 5kgs? down - 8 wks
image_295.jpg,F/23/5’4” [204 lbs > 141 lbs = 63 lbs] (6 months) Still technically overweight but finally feeling strong again!
image_296.jpg,"M/37/5'11 [235lbs>205lbs=30lbs] (4 years) Many ups and downs but happy with where I am at!! First photo was yesterday, second was when my son was born 4 years ago!"
image_297.jpg,M/27/6' [175.2lbs > 170lbs = 5.2lbs] (1ish month) Progress week by week over the last 29 days
image_298.jpg,F/21/5’2” [156> 125lbs = 31lbs] Weight loss progress! I can’t believe I did it !
image_299.jpg,F/34/5”3 [280>195=85] 2 years. Now I don’t take up the whole mirror lol
image_300.jpg,F/20/5'4'' [220->163=57] 3yrs
image_301.jpg,M/23/6’0” [190>175 = 15 lbs] (4 months) New here. Year six bulk ; cut.
image_302.jpg,"F/23/5'4 [242>173=69lbs] 1yr, 5 months"
image_303.jpg,F/29/170cm [222 > 212 = 10lbs] (1 month) CICO- same gym top one month apart
image_304.jpg,"F/31/5'1"" [174lbs > 132lbs = 42lbs] (50 months) It's kind of jarring to look back on what I looked like. I am deeply afraid of gaining it all back, but my relationship with food is different now. It also doesn't hurt to be out of a job I hated. 1st photo - Acadia National Park. 2nd - Harper's Ferry"
image_305.jpg,"M/34/5'8"" [222lbs > 202lbs = 20lbs] Lost"
image_306.jpg,F/34/5’1” [322 > 174 = 148] About 29 lbs to go!
image_307.jpg,"M/28/6’0” [147 > 180 = 33lbs gained] (30 months) From underweight with a bad case of body dysmorphia and depression to a healthy weight with mild body dysmorphia. It ain’t much, but it’s nice to take a moment and reflect."
image_308.jpg,"X/40/5'6"" [300 > 247 = 53lbs] (11 months) 75 lbs to go. Face gains!"
image_309.jpg,"M/39/6' 1"" [238lbs -238lbs] Body recomposition and overcoming anxiety disorders."
image_310.jpg,F/24/158cm[59kg->61kg=2kg gain](8 ish months) (Bicep flex transformation)
image_311.jpg,"F/27/5’11 [300 lbs > 180 lbs = 120 lbs lost] (1.5 years and counting; in the context of PCOS, combination of IF/keto/fitness)"
image_312.jpg,F/31/5’6” [235>205=30lbs] I’m so proud of this progress so far!
image_313.jpg,M/54/5’7 [350 Ibs to 245 lbs] Weight loss and exercise
image_314.jpg,F/30/5’5 [107lbs < 147lbs = 40 pounds gained. ] The top pics are from 2018 bottom pics have been taken over the past week.
image_315.jpg,"F/32/5'5""[322>219=103lbs] down 103lbs in the last 2 years but i'm struggling..."
image_316.jpg,M/23/6ft [145lbs > 172lbs] 6 months of consistent gym and 6 of calisthenics with half year gap in between. Pretty happy with my progress :) Hard work pays off
image_317.jpg,F/23/5’7” [268 - 166 = 102] 3 years
image_318.jpg,"F/31/5'8"" [159lbs > 128lbs = 31lbs] (2 years) Achieved one of my best forms in 2023 in August (4th from the left), had an over intake of sweets in the winter (last), on the way to burn them off !"
image_319.jpg,F/21/5’3” [265~lbs>185lbs=80lbs lost](6 months) under 200 for the first time in 6 years!
image_320.jpg,F/24/5’8 [218lbs > 148lbs = -70lbs] always use the first pic as my “before” pic and unintentionally wore the same outfit recently! About two years difference here :)
image_321.jpg,"F/38/5""4 [220 > 210 = 10lb] (35 days) Recently got help for my alcoholism and I'm 35 days sober. Bloated Face and redness gone. Just an extra perk if anyone else is thinking about quitting."
image_322.jpg,F/30/5’7 [393-255=138lbs lost] (2 ish years idk) Embracing more bright colors and my body
image_323.jpg,"M/32/6” [477lb > 276lb = 201lb] 16 Months. New goals to be made, thank you everyone for the motivation!"
image_324.jpg,F/21/5'7 [195lbs > 170lbs = 25lbs] (6 moths) My friend recommended this community:) So grateful for the last few months! Finally working with a provider I trust and its working!!
image_325.jpg,"M/29/5’11” [227>168=59] 2 year difference. Side profile going crazy comparatively, if I do say so myself."
image_326.jpg,"F/35/5'3"" [190-ish>144.5=45.5lbs] (9-ish months) I lost almost 14 lbs since my last progress pic...same mirror, totally different me."
image_327.jpg,M/21/5’8” [60>48kg] 8 months progress
image_328.jpg,F/32/5'9 [300>205=95 lbs] (5 years) Loving my transformation 🖤
image_329.jpg,"M/31/5'10"" [353lbs> 216 = 137lbs] no one tells you about the crows feet you get from weight loss in your face 😂"
image_330.jpg,f/22/5'2 [185-125 = 60lbs!!] same pose 2 years later :)
image_331.jpg,"F/29/5’3” [290ish>212=78ish, 7 years] Slow and steady means you sometimes don’t appreciate the changes"
image_332.jpg,"M/29/6'1 [265lbs > 205lbs = 60lbs] (3 years) Could I have had more progress in this time? Sure. Is consistency inconsistent? Yes. Life happens, but I'm still trucking along."
image_333.jpg,F/19/164cm [49kg > 52 kg = 3kg] (1 year) This is how climbing transformed my arms!
image_334.jpg,F/31/5’4” [200>178= 22 pounds lost](9 months) working to get better and better everyday 😍
image_335.jpg,M/21/6’ [275 lbs>230 lbs= 45lbs lost] (almost 2 years on and off) Im happy with the face gains so far.
image_336.jpg,"M/44/6ft [220-235lbs, gained 15lbs] started to take the gym seriously."
image_337.jpg,F/26/5’4.5” [222>178=-44] (8 months on and off) Not there yet but I think there’s some difference 🤷🏻‍♀️ this page helped me stay motivated so giving back to it :)
image_338.jpg,F/24/5’8” [125lbs > 180lbs = 55lbs] Weight gain progress
image_339.jpg,"F/33/5’5” [225 lbs > 188 lbs = -37lb]. So excited, I even posed!"
image_340.jpg,M/24/5’11 [478lbs>227.9] = -250.1lbs]
image_341.jpg,"M/27/5'6"" [150lbs < 161lbs = 11lbs gained]. Same pants, 6 months apart"
image_342.jpg,F/27/5’3” [199-180lbs = 19lbs] (1 year) face gains!
image_343.jpg,M/37/5’11” [356lbs > 237 lbs = -119lbs] Started in June 2022 and hit my goal weight in January 2024. Now to maintain.
image_344.jpg,F/28/5'4 [208>158lbs = 50lbs loss] (10 months) Unbigged my back!
image_345.jpg,"F/33/5'7"" [219 >188 = lbs] 31lbs down since June, another 15lbs to go!"
image_346.jpg,F/32/5'9 [300>210=90 lbs] (3 years) On a long journey but taking life one day at a time
image_347.jpg,"M/30/6'2"" [340ish lbs > 285 lbs = ~55 lbs] (5 years) In the left picture, I was already down from my highest weight of 393 lbs. Not the hugest difference (imo) but stumbling across that pic made me realize how far I've come since starting."
image_348.jpg,F/27/4’10 [145>117=28 lbs.] I am turning 28 on Monday and feeling ok about it after my friend sent me the first pic at 25.
image_349.jpg,M/18/6’2” [143lbs > 187lbs = 44lbs gained] (2 years) First gym pic vs Recent one
image_350.jpg,F/29/5’4” [190lbs > 135lbs = 55lbs] (2 years so far) Sometimes it’s hard to be able to see the difference until I do a side by side comparison
image_351.jpg,F/28/5’2” [160 > 152 = 8 lbs] Face gains!
image_352.jpg,"M/32/6'1'' [352lbs > 282lbs = 70lbs] One year change, some face gains."
image_353.jpg,"F/27/5’4 [177 - 143= 34lbs] 3 year progress, 2020-2023."
image_354.jpg,F/29/5'9 [277lbs > 160lbs = 117lbs lost] With some alchemy at some point
image_355.jpg,F/26/5’7 [175>152=23lbs] Didn’t realize how noticeable the difference was until I decided to try on a bathing suit from last summer
image_356.jpg,"M/30/5'9"" [163lbs < 176lbs = 13lbs] 3 month bulk progress"
image_357.jpg,"M/18/5""11 [165lbs]>[183.4lbs]"
image_358.jpg,"F/30/5’4 [72kg>65kg] 6 months to loose the initial weight. I’ve then maintained for over a year and a half, improving my muscle mass and body composition."
image_359.jpg,M/23/6’3 [290 > 240 = -50] changed the diet and pretty much only cardio for a few months.
image_360.jpg,"M/38/5'8"" [231lbs > 165lbs = 66lbs] (6 months) I did it! I kicked depression and stress eating in the butt"
image_361.jpg,"M/33/6'2 [177lb s > 206lbs = 29lbs] (3.5 years) Gym and hair gains. I always wanted to be built like Solid Snake. Yes, I ate the dogs for their delicious protein."
image_362.jpg,M/35/6”2 [225lbs > 181lbs = 44lbs lost] (11 months of working out.)
image_363.jpg,"F/32/5’9” [400lbs > 230lbs = 170lbs lost] Still need to lose the last 30 or 40 pounds, but excited to be so much closer to my end goal!"
image_364.jpg,"F/63/5’9”[361lbs > 208lbs = 153lbs] ( 361 in 2017, started again 8 months ago at 393) I haven’t been this weight in over 30 years :-). I’m beyond excited and ready to lose the final 50. 9 more lbs and I’ll be in Onederland! Eeeeeek. You’re worth it, keep going. Best of luck to everyone here!"
image_365.jpg,F/36/5 5” [148lb<127lb]21lb weight loss progress
image_366.jpg,F/22/5'4 [128 >106 = 22lbs] Weight gain
image_367.jpg,F/21/5’7 [245lb-189= 56lb] (1 year) Face Gains!
image_368.jpg,M/28/5’10”[138lb s > 178lbs = 40lbs] (5 years) From Skinny to Fit definitely had ups and downs in this journey.
image_369.jpg,F/31/5’5” [212lbs > 178lbs = 34lbs] Weight loss progress
image_370.jpg,F/33/5'1 [154 > 120= 34 lbs] (4 months) thank God for muscle memory
image_371.jpg,"F/32/5'9"" [348 > 285 = 63 lbs] Orthodontic treatment progress!"
image_372.jpg,M/18/6'0 [180lbs > 135lbs = 45lbs] (5 months) I do feel a little better about myself. Is it time ro bulk? Im insecure/scared about gaining weight again.
image_373.jpg,F/30/5’5” [280 > 186= 94 lbs] I have collarbones now?
image_374.jpg,"M/37/6'3"" [378 -> 221 = -157 lb] (9 Months) My WLS has now had a baby. I fit into XL and even the occasional size L!"
image_375.jpg,M/22/6’1” [198lbs > 231lbs = 33lbs] (9 months) Thoughts?
image_376.jpg,"F/24/5’5 [235 - 185 = 50] down 50lbs in the last year, 20(ish) more to go!!"
image_377.jpg,F/27/5'1[118<123= 5lb gained] (6 months)
image_378.jpg,F/28/5’10” [340lbs > 269lbs = 71lbs] [5 months]
image_379.jpg,F/28/5’7” [218>176=-42lb] (1.25 years) Jawline progress! Only in this last 10 lb or so have I started noticing a visible difference. It’s so exciting and motivating!
image_380.jpg,"M/28/6'4"" [265lbs > 245lbs = 20lbs] (1 month and 1 week) Making progress!"
image_381.jpg,"M/30/6'1"" [320lbs > 245lbs = 75lbs lost](one year difference) The difference one year of consistency can do. Down 225lbs overall over 2 years."
image_382.jpg,M/26/5’11” [285lbs > 205lbs = 80 lbs] 2 years and 8 months of consistency.
image_383.jpg,F/25/5’0” [228>208=20 lbs lost] 3 months difference! Can’t notice much change in the body but my face is definitely getting slimmer
image_384.jpg,"M/30/5'10"" [175lbs -> 220lbs=40lbs] Just over three years of progress!"
image_385.jpg,F/28/5'3[221>196= 25 lost] (5 months) Honestly Idk
image_386.jpg,M/40/6'[600lbs>297.4lbs = 302.6lbs] 14 years of ups and downs...
image_387.jpg,"F/30/5'8"" [320lbs > 225lbs = 95lbs] (6.5 months) Face gains"
image_388.jpg,"M/28/6,2 [315>192=123] 10 months in total. Maintaining my weight around 190-198."
image_389.jpg,M/22/6’1” [255 lbs > 180 lbs = 75 lbs] 1.5 YR
image_390.jpg,F/26/5’9 [262lbs>62lbs=200lbs] work in progress!
image_391.jpg,"M/32/5’8 210lbs > 160lbs = 50lbs after 84 days in a coma, getting better every day, legally blind now but in the best shape of my life"
image_392.jpg,F/28/5’7 [176.36lbs > 152.119lbs = 24.241lbs] what 4 months of 16:8 intermittent fasting did to my body
image_393.jpg,F/26/5’8” [240lbs > 188lbs = 52lbs] Face progress over about 8 months
image_394.jpg,M/28/5’7”:[218lbs > 159lbs = -59lbs] Took me 1.5 years and I went down from 45% to 23% Body Fat
image_395.jpg,"F/38/5’7” [278>165=113 lbs lost] Here’s to two years of maintaining the weight loss and 1,070 days of being free from binge eating!"
image_396.jpg,F/30/5’11” [350-215lbs = 135lbs lost] 8 month difference!
image_397.jpg,"F/25/5'4"" [232 > 212 = 20lbs] (6 months) Can you guys see a difference?"
image_398.jpg,F/36/5’8” [17lbs > 128lbs = 11lbs gained] (6 months) same shorts 6 months apart
image_399.jpg,M/27/6’2” [226<243=17 lbs gained] I’ve been bulking/recomping for the last 6 months. Cut starts Feb. 1st!
image_400.jpg,F/27/5'7[226-197=29] Tomorrow marks 90 days since I started! Did this all on my own :)
image_401.jpg,"F/24/5'8"" [220-->216= 4lbs]One Month Down"
image_402.jpg,F/19/5’7 [112 > 132 = 20lb gained] (24 months) still fit into this dress tho
image_403.jpg,F/39/5’7” [275 > 85 = 190lbs ] (22 months)
image_404.jpg,"F/28/5’2” [205lb —-> 148lb = 57lb] (4 years) It has been a consistent work in progress. I will be 29 this year, and feel better than I EVER HAVE!!!"
image_405.jpg,M/21/5’11” [220lbs>145lbs=75lbs] weight loss transformation
image_406.jpg,"M/22/6'0""[121lbs > 172lbs = 51lbs] bulking is fun"
image_407.jpg,"M/16/5'10 (243>175=68lbs, 1 year) Looking back, I've come a LONG way"
image_408.jpg,"F/41/5'5"" [247lbs > 199lbs = 48lbs] 5.5 months progress with hormone fasting"
image_409.jpg,F/29/5’10 [218.6 lbs > 177.6 lbs = 41 lbs] 17 months
image_410.jpg,"F/36/5'6"" [273lbs>223lbs=50lbs] 18 months progress"
image_411.jpg,M/26/5’8” [276lbs > 180lbs = 96lbs] Weight loss progress
image_412.jpg,M/29/5’11” [308lbs > 189lbs = 119lbs] 2018 - 2024
image_413.jpg,"F/30/5'6 [198lbs > 162lbs = 35lbs] (6 months, ongoing)"
image_414.jpg,M/27/5’9”[280>205=75] 2019 to 2024
image_415.jpg,"M/26/6'1"" [274lbs > 232lbs = 42lbs] Weight loss progress exactly 3 months today and exactly 20KG down give or take"
image_416.jpg,M/21/6’4” [372>255=-122] (11 months) face gains
image_417.jpg,F/35/5’4” [265lbs > 170lbs = 96lbs] Weight loss progress
image_418.jpg,"F/28/5""4' [118-128] 10lbs (8 months)"
image_419.jpg,"F/28/5’3"" [180lbs > 145lbs = 35 lbs] in 13 months of dedication to a healthier diet!"
image_420.jpg,"F/30/5'8"" [307lbs > 187lbs = 120lbs down] on my birthday in 2022 vs on my birthday in 2024. I was 280 in the before pics and had already lost 30 pounds."
image_421.jpg,"M/24/5'10 [225->170=55 pounds lost] Face progress. Jawline still weak, 10 more pounds to go for goal. Any advice appreciated."
image_422.jpg,"F/43/5'10""[335lbs>220lbs=115lbs down][7 Months]"
image_423.jpg,F/32/5'7 [227lbs>132lbs=95lbs down] [2 years]
image_424.jpg,"M/22/6'2"" [300lbs>220lbs] [aprox. 2years]"
image_425.jpg,"M/26/6'2"" [330lbs > 240lbs = 90lbs] Been overweight my entire life and just now getting a glimpse at what I might actually look like underneath"
image_426.jpg,"F/27/5'5""[102lbs -> 132lbs = +30 lbs](3.5 years)"
image_427.jpg,"F/24/5’4” [255-150 = 105 lbs] About a year of maintenance + recomp since my last post. Sometimes I need a reminder of where it all started. Lots of trial and error, but you can’t fail if you never give up 🙌"
image_428.jpg,F/42/5.5[85Kg>73Kg=12Kg] 11 months progress
image_429.jpg,"F/34/5'4"" [390lbs > 280lbs = 110lbs] (Almost two years) I have always struggled with my weight. At my biggest I was at around 425lbs. The pictures are from March 2022 to January 2024, wearing the same dress!"
image_430.jpg,M/27/6'5 [95kg > 110kg= 15kg gained] started doing more powerlifting and enjoying it
image_431.jpg,M/19/5’6”[53kg -> 70kg 17kg gained] (1 year)
image_432.jpg,"F/28/6"" [113KG > 90KG = 23KG lost] weight loss progress! April 2022 - April 2023 - last night"
image_433.jpg,F/29/5’3” [182-128=-54] we all have that one pic that a friend took…
image_434.jpg,"M/32/171cm [120kg>79kg] (8 Years of ""unhealthy"" weightloss, 2 Years of bodybuilding and good nutrition) Story in comments..."
image_435.jpg,F/26/5'10 [317-250] 67 lbs. 6 months.
image_436.jpg,F/18/5’8” [240 > 175 = 65lbs] Still shocked about my progress
image_437.jpg,"F/24/5’9[310 > 217 = 93 lbs lost] the picture of me on the right is from mid 2021. I have been on and off healing my body and it helps so much to look back, seeing how far I’ve come. Theres a lot of progress I’ve made internally too!!"
image_438.jpg,M/21/5'9 [235lbs > 185lbs = -50lbs] (1yr5mon) Face gains
image_439.jpg,"F/32/5'6.75"" [200lbs > 173lbs = 27lbs] My bulk to my cut"
image_440.jpg,"F/33/5’6 [356 lbs > 145 lbs = 210 lbs lost] almost 3 years journey. CICO, exercise & hardest work of my life. Currently working on muscle building."
image_441.jpg,"M/32/5’10” [207 lbs > 172 lbs = 35 lbs] (12 months) Started proper weight loss just 1 year ago, i have my lowest weight in over 12 years, my total cholesterol is within normal levels after 8+ years. A six pack is my goal for this year."
image_442.jpg,"F/29/5'3"" [315lbs > 175lbs = 140lbs] Unusual progress pics, but during my most recent comparison set I noticed my ear lost fat. Who knew?!"
image_443.jpg,F/26/5’6.5” [114kg>79kg = 35kg] January 2022 vs January 2024 :)
image_444.jpg,F/38/5’7” [236lbs > 173lbs = 63 lbs] weight loss and shaping my body.
image_445.jpg,F/30/5’9” [350lbs > 270lbs = 80lbs] (12 months) Dysmorphia is a weird thing man
image_446.jpg,M/24/205 [300 > 200] (1 year)
image_447.jpg,F/29/5’6 [164 > 142 =22lbs] updated weight loss!
image_448.jpg,M/28/6’1 [255 - 255 =] (2 months) trying to body recomp. Is it working?
image_449.jpg,F/23/5”6’ [77-75kg / 170-165lbs =-2kgs/5lbs] (8 months) Similar weight but different shape! Had a break from the gym for 4 months in between too.
image_450.jpg,F/29/5ft10 [300lb > 170= 130lbs] 1.5 year. I was looking at old pics and didn't recognize my face at all. Crazy how much the face changes! Proud of both girls though. The left went through hell for years. The right conquered it.
image_451.jpg,M/39/6' [325>293=32lb] [12months] First two pics are exactly one year apart. The scale loss doesn't even come close to representing how good I feel.
image_452.jpg,"F/37/5'5"" [249lbs>194lbs = 55lbs] (1 year) proud of myself."
image_453.jpg,M/28/5’5” [120 > 145 lbs = 25 lbs gained] 2.5 year progress
image_454.jpg,F/36/5’5”[216.3lbs>118lbs=98.3lbs] (one year anniversary of my “day 1”)
image_455.jpg,"M/19/5’6”[205lbs>138lbs=67lbs] {9 months} decided enough was enough so i started hitting the gym, best choice of 2023."
image_456.jpg,F/25/5’2 [175lbs > 123lbs = 52lbs] I looked like Raven Symoné on That’s So Raven when she had an allergic reaction
image_457.jpg,F/43/5’6”[223lbs>150lbs=73lbs] (11 months)
image_458.jpg,"M/19/186cm, [215lbs > 190lbs = 25lbs] Weirdly enough still feeling skinny fat cause of love handles"
image_459.jpg,F/22/5’11” [235lbs > 175lbs = 60lbs] February 2023 to January 2024! :)
image_460.jpg,F/21/5'5 [180 > 135 lbs] 12 months!
image_461.jpg,F/21/5'4 [79lbs to 115lbs] 14 month weight gain n gym
image_462.jpg,F/21/5’5 [230lbs> 180lbs = 50lbs] Weights Loss Progress
image_463.jpg,F/20/5’8 [220 > 150 = 70 pounds] (10 months)
image_464.jpg,F/24/5’9.5 [225 > 185 = 40] (Like 2 years) Face to face change
image_465.jpg,"F/19/5""0"" [164lbs>120lbs] (18 months) Weight loss + Body recomposition"
image_466.jpg,F/29/5’8” [181 lbs > 140.6 lbs = 40.4 lbs] - 13 month progress
image_467.jpg,M/21/5’10” [270 > 185 = -90](27 Months)
image_468.jpg,M/25/6’3 [175lbs > 211lbs = 36lbs] 2 year bulk difference
image_469.jpg,"F/29/5'3"" [315lbs > 177lbs = 138lbs] It's been a while since I've updated, and I used to use a different account, but I'm finally posting more progress. It's been 2 years and almost 2 months since I started this journey. I can't believe how far I've come. 💜"
image_470.jpg,F/26/5’8” [282>220= 62 lb loss] (8 months CICO)
